ID,X,Y
antioch          ,0.666185022,-0.105908426
antivirustools   ,0.832632176,0.03771289
antlr-mode       ,-0.595853627,-0.387479542
antlreclipse     ,0.260774839,0.554820042
antmake          ,-0.125042662,-0.864625549
antme            ,0.214868347,0.586477834
antmerge         ,-0.548457584,0.444413045
antmod           ,0.214998814,0.178784601
antmode          ,0.398173101,-0.177129758
antnest          ,0.136496071,0.557937169
antomic          ,0.620327839,0.082581096
antrepository    ,-0.116146254,-0.867278761
antrunner        ,0.755955837,-0.167622622
antsvntask       ,-0.908221185,0.142223934
antware          ,-0.077118148,0.625408464
antworks         ,0.072004226,0.800997524
antx             ,0.178152042,0.61503509
antz             ,0.240408687,0.711287892
antzureus        ,-0.687349262,-0.220760256
anubi            ,0.528729496,0.329542398
anubisnet        ,0.654753013,-0.083919673
anurekh          ,-0.210018119,-0.255479405
anvilvm          ,0.613840384,-0.292530539
anyc             ,0.188717701,0.112622562
anyconfig        ,0.34855227,-0.013650422
anydata          ,-0.157402197,-0.296241203
anydatacgi       ,0.482982302,-0.392176694
anyedit          ,0.351551376,0.473894267
anygui           ,0.060782499,0.275110142
anyinventory     ,-0.016715859,-0.50119045
anymeal          ,0.077642185,0.02845319
anyucad          ,-0.050158369,-0.447442078
aocp             ,0.277202782,-0.69991029
aoh              ,-0.759239771,-0.051947261
aoi              ,0.907972772,-0.227289454
aoisp            ,0.901508861,-0.231798694
aolserver        ,-0.443815244,0.384155614
aopalliance      ,-0.273129068,0.660003964
aopclsuite       ,-0.224349421,-0.16779793
aopi             ,-0.255699295,0.658813562
aopnet           ,0.147003031,-0.802704013
aortas           ,0.75770485,0.419016326
aotools          ,-0.044917595,0.249321794
ap-authcookie    ,0.280363382,0.2768065
ap-python        ,-0.269040538,-0.433354199
ap2              ,-0.179391785,-0.164196175
ap3              ,0.219571497,-0.343791539
apache-dispatch  ,0.295319855,0.326357781
apache-htaccess  ,0.123453171,0.249399513
apache-tt2       ,-0.599279625,0.420020163
apache-umeter    ,0.47207959,0.762440022
apachefs         ,0.682581291,-0.347222428
apachehost       ,0.340849289,-0.49211833
apachemp3        ,-0.602421991,0.416025029
apachetoolbox    ,0.292754497,-0.370064627
apad             ,0.507179369,-0.472450888
apanel           ,0.168956604,-0.16753076
apapi            ,0.476459181,-0.017639012
aparat           ,-0.514882449,-0.398433312
apashtm          ,-0.709200078,-0.02005642
apboard          ,0.30642429,0.101967922
apc-aa           ,0.254140181,-0.469332538
apcisr           ,0.648644261,0.085563578
apcon            ,-0.148710106,-0.185886206
apcstudio        ,-0.052947881,0.630200709
apcupsd          ,0.466442474,-0.028350278
apcupsdjcfg      ,0.073145028,0.557305237
ape              ,0.179794794,-0.111218543
apephp           ,0.217179905,0.373737924
aperture         ,0.159543593,0.202141994
apex-tal         ,-0.576034605,-0.026671652
apg              ,0.127180255,0.561242964
aphasia          ,-0.661176819,0.187853003
aphopper         ,-0.837767329,0.319882466
aphp             ,0.725779364,-0.218933959
aphpa            ,-0.183786153,-0.283203312
aphpps           ,0.545860077,-0.24471844
apis             ,-0.290477958,0.461565978
apk-tools        ,-0.268909399,-0.318192741
apkit            ,0.437170611,-0.175568723
aplaws           ,-0.445396853,0.410339726
aplus            ,0.96257552,0.159647328
apmud            ,-0.249460351,-0.135469899
apoad            ,0.097440798,0.222567979
apokalypse       ,0.801488289,-0.045659579
apollo85         ,-0.64811267,-0.026574987
apollon          ,-0.325177632,-0.388541179
apolloplayer     ,-0.303239597,-0.423582706
apostle          ,-0.579698589,-0.262953663
apostrophe       ,0.579746576,-0.168675205
app-rover        ,-0.105460068,-0.174858438
apparition       ,0.223415481,-0.744837611
appdynamic       ,0.319529341,0.358427073
appear           ,-0.268798436,0.48022234
appheartbeatmon  ,-0.147792439,-0.38493016
applautolayer    ,-0.744157893,0.602239803
apple-emulator   ,-0.726785834,-0.308780992
apple2hylafax    ,0.012158621,-0.667933156
applefile        ,0.71839084,0.236274679
applepy          ,0.150199995,0.256414015
appletjax        ,-0.112077839,-0.257355378
appliweb         ,0.345765685,0.45625657
applog           ,-0.296682182,-0.327837451
appman           ,0.306473524,0.294272951
appnet           ,0.028274506,0.415452072
apps4gl          ,-0.407372392,0.402400551
appsecure        ,0.077813772,0.570123332
appstring        ,0.251092691,-0.549393175
appswitch        ,0.478116461,0.749727837
apricot          ,0.208412355,0.567596586
aprsd            ,0.345806415,0.027543019
aprsdigi         ,0.35243087,0.076154374
apsdf            ,0.581055878,-0.117346043
apserver         ,-0.119075089,-0.461376184
apsnwnx          ,0.018791065,-0.214838983
apt              ,0.378337144,0.708299237
apt-proxy        ,-0.152979856,-0.270233548
apt-scan         ,-0.838494109,-0.244482175
apt4rpm          ,-0.549970505,0.296165907
apterm           ,-0.056092182,0.955009446
aptitude         ,0.241369165,-0.129156116
aptos            ,0.377439342,-0.481843183
apubdb           ,0.136303214,-0.70003558
apvfs            ,0.033944021,-0.25238976
aqbanking        ,-0.51221845,0.448436519
aqhbci           ,-0.507689212,0.448248828
aqmicrokernel    ,0.366298121,-0.484847254
aqmoney          ,-0.51231976,0.444682273
aqsis            ,-0.007436843,-0.417778843
aquachat         ,0.116815833,-0.096988942
aquaedit         ,0.796701263,-0.071281867
aquafox          ,-0.564251126,0.089037763
aqualess         ,0.157782073,-0.102224796
aquamacs         ,0.085662769,0.877966975
aquameta         ,0.411130728,0.393105013
aquapalm         ,0.469998662,-0.459833647
aquarium         ,0.247681409,0.685033426
aquariumapplet   ,0.368314376,0.257336731
aquashell        ,0.123371989,-0.330725482
aquaterm         ,-0.523873432,0.209719443
aquos-engine     ,0.286793199,-0.442592327
aquosa           ,-0.635064083,-0.266140188
ar5k             ,0.411014277,-0.122457262
araas            ,0.044804802,-0.34798775
arabeyes         ,0.048466643,0.040029202
arachnicord      ,0.117075219,0.61501434
arachnide        ,0.254277956,-0.654844562
aragorn          ,0.084261478,0.756252362
arale            ,0.074985256,-0.6103375
aranger          ,-0.060431992,-0.225339629
aranym           ,-0.611525958,0.016091032
arara            ,0.45407747,0.076299003
araspect         ,0.062394012,0.551120024
arbiter          ,0.224203941,-0.344607588
arbitroweb       ,-0.223106811,-0.11675997
arboretum        ,0.188818575,0.27507794
arborist         ,0.143165434,0.529732192
arbsramdrv       ,-0.255734337,-0.142535262
arc42            ,0.404519715,-0.171418885
arca             ,0.447729237,0.080198249
arcab            ,-0.424602538,0.396966636
arcc             ,0.498470018,-0.436896137
arcem            ,-0.184077788,-0.043188452
archc            ,0.288216706,-0.406947916
archcontainer    ,0.849158684,-0.075507284
archeimos        ,0.052816991,-0.315072678
archeo-database  ,0.090674334,0.477474917
archetypes       ,0.15630256,0.109704872
archimede        ,0.607550959,0.441994313
archimedes       ,0.21704874,-0.050995385
architecturware  ,0.532967821,0.698707604
archive-access   ,0.26316359,0.22640195
archive-crawler  ,0.260733137,0.223994548
archiveexplorer  ,-0.419427229,-0.818234293
archivemail      ,-0.092508821,0.913572037
archiver         ,0.182235559,0.878635514
archmage         ,0.456860039,0.004316018
archmedia        ,-0.186504623,0.275652487
archtoolkit      ,0.827798359,-0.075528359
arcmaptools      ,-0.205164425,0.717506778
arctek           ,-0.052414536,-0.578064123
ardour           ,-0.261999019,-0.424367531
ardreil          ,0.620295915,-0.399771688
areaj            ,0.554942744,0.235397649
arenaj           ,-0.615464592,-0.296053121
arenalauncher    ,0.59670237,-0.430570999
ares             ,-0.249209321,-0.079771297
ares-engine      ,-0.310611436,-0.513946096
arftp            ,0.178840264,0.185269263
argante          ,-0.223163526,-0.083894487
arghfx           ,-0.424450448,-0.397444157
argo2ecore       ,-0.177399784,0.692089112
argonnews        ,0.594214904,0.061596915
argonwin         ,0.156249772,0.197365301
argos            ,0.171913087,0.178764401
argosamp         ,0.747408654,-0.398555665
argosboard       ,0.718252617,-0.349590875
argosfields      ,0.751197642,-0.398592788
argosmule        ,0.71182502,-0.3535032
args4j           ,0.41907182,0.433937433
argtable         ,-0.324746677,-0.276662808
arguscodewatch   ,-0.688533013,0.040029206
arhb             ,0.652920498,-0.213647822
ari-plus         ,-0.268914612,0.046404337
ari-yahoo        ,-0.262111653,0.044489813
aria-rpm         ,0.187001773,-0.706527363
arianne          ,-0.393134319,-0.229786812
arithdrill       ,0.317796964,0.005688311
arius            ,0.094360135,-0.901885222
ark              ,-0.491129731,0.345642674
arkadios         ,-0.685635715,-0.088537594
arkhamrpg        ,0.213606331,-0.174016914
arkhart          ,-0.314683653,-0.196488467
arkidb           ,0.257402789,-0.629402181
arkon            ,-0.055377197,-0.103476993
arlekin          ,-0.484764936,0.351954229
arls             ,-0.90962287,-0.036471708
arm0nia          ,-0.487497422,-0.342599546
armada2modscont  ,0.438918226,-0.283067598
armageddonx      ,-0.374537806,-0.539663235
armagetron       ,0.179467007,-0.097971899
armagetronad     ,0.181309038,-0.099983684
armalyte         ,0.077634571,0.207106315
armdesk          ,-0.072413002,-0.386202686
armedbear-j      ,-0.310357112,0.278034953
armenian-kde     ,0.173034684,0.100956829
armi             ,-0.619903542,0.615914519
armoury          ,-0.270086115,0.348568268
armutils         ,-0.19052535,-0.245717235
arnaudopopper    ,0.164073817,0.116317944
aros             ,-0.710471971,0.047740225
aros-games       ,-0.706927604,0.044425597
arpix            ,-0.410309695,-0.456278398
arprelease       ,-0.198600325,-0.220884273
arqass           ,-0.834826685,0.050478396
arraydebugview   ,0.740732745,0.309997601
ars              ,0.280349614,-0.618631794
ars-testbench    ,0.12871222,-0.097186176
ars4sdlnft       ,-0.680781099,-0.487132915
arsautomation    ,0.353831533,-0.85375958
arsclientje      ,0.345125999,-0.898871411
arsenolite       ,0.022516913,0.263021251
arsfree          ,0.345657965,-0.89221352
arsperfmgmt      ,0.340036687,-0.898867986
art-testbed      ,0.240674457,0.371287085
artemisproject   ,-0.347294145,-0.736985797
arti             ,-0.445514226,-0.429243757
artinterface     ,-0.144575709,-0.246934164
artlearn         ,-0.556663774,-0.462629279
artlog           ,0.539034423,-0.559216839
artoflife        ,0.149552339,0.612674549
artraced         ,-0.252542861,-0.565291837
arturius         ,-0.42581936,-0.628291161
artwizaleczapka  ,0.241049321,0.241003789
arua             ,0.129859418,0.584280903
as2documentor    ,0.737973471,-0.341247369
as2eclipse       ,0.69868101,0.458576294
as2lib           ,0.692409743,0.45628804
as2ui            ,0.694665058,0.451778285
as400rpgeditor   ,0.634112333,0.40991932
asap             ,-0.733672394,0.010876623
asapframework    ,-0.317407037,0.197858116
asaph            ,-0.085830629,0.204643879
asaplate         ,-0.275069653,-0.483635269
asb              ,-0.79818216,0.024905365
asbench          ,-0.174479815,-0.606605425
asc4webmin       ,0.282676934,-0.854110685
asca             ,0.562524062,0.043815927
ascend           ,0.052236651,-0.677407623
ascimgint        ,-0.589142651,0.097935186
ascl             ,-0.785412764,-0.345560183
asctools         ,-0.800244133,0.096344433
asd              ,-0.701623001,-0.171364437
asdcplib         ,-0.499114794,-0.647438554
asdl             ,-0.65321974,0.198141156
asdocbuilder     ,0.666151103,0.46771522
ase              ,-0.190423542,-0.504515089
asf              ,0.031983182,0.35300439
asforza4         ,-0.818328208,-0.032050751
asfrecorder      ,0.190084131,0.34576838
ashcast          ,-0.289679297,-0.071342078
ashiana          ,-0.60899659,-0.180575134
ashkelon         ,0.2296647,0.724076818
ashmud           ,0.522121527,-0.228890718
ashpool          ,0.263055195,-0.494926539
ashwood          ,0.567882637,0.223773136
askmore          ,0.991182556,0.079360122
aslib            ,-0.460900482,0.044127481
asm              ,-0.157681423,-0.219660102
asm48            ,0.297781308,-0.258926887
asmcrew          ,-0.081369424,-0.653120503
asmvm            ,0.280292324,-0.495078845
asnews           ,0.437091347,0.4226422
asp-cms          ,0.739173532,-0.327994554
asp-git          ,-0.805009811,0.280209543
aspam            ,0.489494898,-0.275681338
aspclib          ,0.183323996,0.685206778
aspdb            ,-0.236200815,0.386987828
aspec            ,0.528985291,0.268687612
aspect-perl      ,-0.060325793,0.268601034
aspectjunit      ,0.102561318,0.595815069
aspectn          ,0.143684617,-0.807249297
aspectpattern    ,0.476573012,0.788075771
aspectphp        ,0.790178491,0.345487284
aspectr          ,0.459147129,0.403356131
aspectsharp      ,0.335288343,0.541726015
aspectweaver     ,0.156174177,-0.79523257
aspell           ,-0.607680952,-0.193265504
aspell-nds       ,0.011307225,0.640768771
aspell-net       ,0.055923686,0.471304434
aspen            ,0.090992114,0.152719111
aspera           ,-0.188561595,-0.258913574
aspex            ,-0.124020217,-0.195477436
asphorum         ,0.120802552,-0.052116464
aspider          ,0.156168141,-0.288524809
aspinfinity      ,0.763045319,-0.327962006
aspisp           ,-0.445553532,-0.571667972
asplit           ,0.600907074,-0.25743645
aspnet-cms       ,0.742591748,-0.317824531
aspnuke          ,0.277772036,-0.516752591
aspnwnx          ,0.022153156,-0.212233978
aspprocatalog    ,0.744460427,-0.323176444
aspsearch        ,-0.125077916,-0.739136184
asptango         ,0.714873709,0.469228048
asptemplate      ,-0.187821696,-0.02806512
aspunit          ,0.152263053,0.523376711
aspvcs           ,-0.837714455,-0.274777733
aspxdbac         ,0.737997714,-0.321423901
aspxmlrpc        ,-0.026931,0.449320987
aspxtplcontrols  ,0.270848238,0.249380256
assemblyline     ,-0.364359031,0.044092586
assignmentts     ,0.008010661,0.406386412
assis            ,-0.288686969,0.473902539
assistant        ,-0.46954678,0.032747925
assobot          ,0.392990908,-0.295735198
ast-dpc          ,-0.098915286,0.714791558
astcentric       ,0.087940101,0.136880671
astconfigurator  ,0.136508603,0.347760563
asteria          ,-0.000846837,-0.299157865
asterisk         ,0.118948339,0.347189834
asterisk-3166    ,0.345400748,-0.436920704
asterisk-java    ,-0.43231709,0.531700224
asterisk-jtapi   ,-0.555103863,0.576479155
asterisk-stuff   ,-0.213195853,-0.199435376
asterisk4soho    ,0.353854926,-0.443512817
asteriskatwork   ,0.303219571,-0.507563354
asteriskbilling  ,0.378980572,0.031233341
asteriskfeature  ,0.417679712,0.488812192
astgen           ,0.661598073,0.20843943
astguiclient     ,-0.476343804,0.359261499
astmaneclipse    ,-0.244784412,-0.135491481
astral-revol     ,-0.442871327,-0.255276544
astralflight     ,0.306572714,-0.337599204
astralx          ,0.247625516,0.358469015
astrar           ,-0.654551839,-0.09262458
astree           ,-0.022709281,0.724076476
